,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,79.75,0.0,1.0,3.0,0.0,1.75
50%,79.75,0.0,1.0,3.0,0.0,1.75
75%,79.75,0.0,1.0,3.0,0.0,1.75
count,1.0,1.0,1.0,1.0,1.0,1.0
max,79.75,0.0,1.0,3.0,0.0,1.75
mean,79.75,0.0,1.0,3.0,0.0,1.75
min,79.75,0.0,1.0,3.0,0.0,1.75
std,,,,,,
