,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,34.4,0.8,2.0,3.6,0.0,3.8
50%,34.4,0.8,2.0,3.6,0.0,3.8
75%,34.4,0.8,2.0,3.6,0.0,3.8
count,1.0,1.0,1.0,1.0,1.0,1.0
max,34.4,0.8,2.0,3.6,0.0,3.8
mean,34.4,0.8,2.0,3.6,0.0,3.8
min,34.4,0.8,2.0,3.6,0.0,3.8
std,,,,,,
