,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,30.05188679245283,0.455188679245283,1.7675,2.2925,0.0,3.2712264150943398
50%,30.797169811320753,0.47641509433962265,1.835,2.365,0.0,3.4056603773584904
75%,31.91509433962264,0.5047169811320755,1.935,2.44,0.0,3.615566037735849
count,1.330188679245283,1.330188679245283,1.2547169811320755,1.2641509433962264,1.330188679245283,1.330188679245283
max,33.386792452830186,0.5283018867924528,2.05,2.51,0.0,3.8207547169811322
mean,31.092767295597486,0.4803459119496855,1.8591666666666666,2.3658333333333332,0.0,3.457547169811321
min,29.235849056603772,0.4339622641509434,1.7,2.22,0.0,3.150943396226415
std,10.308467849709881,0.25898765978752647,0.9393914511510054,0.7802833772267322,0.0,1.8299710874666153
