,0.0,1.0,2.0,3.0,4.0
Total Rows,7.0,,,,
AGE_min,41.0,,,,
AGE_25%,48.5,,,,
AGE_50%,55.0,,,,
AGE_75%,63.5,,,,
AGE_max,72.0,,,,
AGE_std,11.86029791643813,,,,
LOS_min,2.0,,,,
LOS_25%,3.0,,,,
LOS_50%,4.0,,,,
LOS_75%,5.5,,,,
LOS_max,15.0,,,,
LOS_std,4.429339411136565,,,,
RACE,0.0,3.0,3.0,1.0,0.0
ZIPINC_QRTL,0.0,3.0,1.0,1.0,2.0
DIED,7.0,0.0,0.0,0.0,0.0
