,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,55.0,0.0,1.0,2.0,0.0,2.5
50%,55.0,0.0,1.0,2.0,0.0,2.5
75%,55.0,0.0,1.0,2.0,0.0,2.5
count,1.0,1.0,1.0,1.0,1.0,1.0
max,55.0,0.0,1.0,2.0,0.0,2.5
mean,55.0,0.0,1.0,2.0,0.0,2.5
min,55.0,0.0,1.0,2.0,0.0,2.5
std,,,,,,
