,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,56.333333333333336,1.0,1.3333333333333333,3.0,0.0,1.3333333333333333
50%,56.333333333333336,1.0,1.3333333333333333,3.0,0.0,1.3333333333333333
75%,56.333333333333336,1.0,1.3333333333333333,3.0,0.0,1.3333333333333333
count,1.0,1.0,1.0,1.0,1.0,1.0
max,56.333333333333336,1.0,1.3333333333333333,3.0,0.0,1.3333333333333333
mean,56.333333333333336,1.0,1.3333333333333333,3.0,0.0,1.3333333333333333
min,56.333333333333336,1.0,1.3333333333333333,3.0,0.0,1.3333333333333333
std,,,,,,
