,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,24.0,0.0,3.0,1.0,0.0,2.0
50%,24.0,0.0,3.0,1.0,0.0,2.0
75%,24.0,0.0,3.0,1.0,0.0,2.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,24.0,0.0,3.0,1.0,0.0,2.0
mean,24.0,0.0,3.0,1.0,0.0,2.0
min,24.0,0.0,3.0,1.0,0.0,2.0
std,,,,,,
