,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,43.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,2.5,,,,,
AGE_50%,15.0,,,,,
AGE_75%,32.5,,,,,
AGE_max,72.0,,,,,
AGE_std,22.683629897742623,,,,,
LOS_min,0.0,,,,,
LOS_25%,1.0,,,,,
LOS_50%,3.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,9.0,,,,,
LOS_std,2.018738353631005,,,,,
RACE,0.0,21.0,2.0,8.0,4.0,3.0
ZIPINC_QRTL,0.0,10.0,12.0,12.0,9.0,0.0
DIED,43.0,0.0,0.0,0.0,0.0,0.0
