,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,32.5,0.625,1.875,2.125,0.0,3.625
50%,32.5,0.625,1.875,2.125,0.0,3.625
75%,32.5,0.625,1.875,2.125,0.0,3.625
count,1.0,1.0,1.0,1.0,1.0,1.0
max,32.5,0.625,1.875,2.125,0.0,3.625
mean,32.5,0.625,1.875,2.125,0.0,3.625
min,32.5,0.625,1.875,2.125,0.0,3.625
std,,,,,,
