,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,72.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,27.5,,,,,
AGE_50%,45.5,,,,,
AGE_75%,58.0,,,,,
AGE_max,90.0,,,,,
AGE_std,21.674050746073032,,,,,
LOS_min,1.0,,,,,
LOS_25%,5.0,,,,,
LOS_50%,6.5,,,,,
LOS_75%,26.25,,,,,
LOS_max,234.0,,,,,
LOS_std,28.63339796240117,,,,,
RACE,0.0,46.0,9.0,12.0,1.0,1.0
ZIPINC_QRTL,0.0,18.0,16.0,19.0,19.0,0.0
DIED,71.0,1.0,0.0,0.0,0.0,0.0
