,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,35.0,0.0,1.0,2.0,0.0,3.0
50%,35.0,0.0,1.0,2.0,0.0,3.0
75%,35.0,0.0,1.0,2.0,0.0,3.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,35.0,0.0,1.0,2.0,0.0,3.0
mean,35.0,0.0,1.0,2.0,0.0,3.0
min,35.0,0.0,1.0,2.0,0.0,3.0
std,,,,,,
