,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,7.5,0.0,2.0,2.5,0.0,5.0
50%,7.5,0.0,2.0,2.5,0.0,5.0
75%,7.5,0.0,2.0,2.5,0.0,5.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,7.5,0.0,2.0,2.5,0.0,5.0
mean,7.5,0.0,2.0,2.5,0.0,5.0
min,7.5,0.0,2.0,2.5,0.0,5.0
std,,,,,,
