,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,253.0,,,,,
AGE_min,32.0,,,,,
AGE_25%,56.0,,,,,
AGE_50%,62.0,,,,,
AGE_75%,67.0,,,,,
AGE_max,90.0,,,,,
AGE_std,9.519828831180057,,,,,
LOS_min,0.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,3.0,,,,,
LOS_75%,4.0,,,,,
LOS_max,68.0,,,,,
LOS_std,5.476541122498371,,,,,
RACE,0.0,194.0,6.0,19.0,5.0,19.0
ZIPINC_QRTL,0.0,47.0,56.0,59.0,88.0,0.0
DIED,251.0,2.0,0.0,0.0,0.0,0.0
