,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,5.0,1.0,1.0,4.0,0.0,5.0
50%,5.0,1.0,1.0,4.0,0.0,5.0
75%,5.0,1.0,1.0,4.0,0.0,5.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,5.0,1.0,1.0,4.0,0.0,5.0
mean,5.0,1.0,1.0,4.0,0.0,5.0
min,5.0,1.0,1.0,4.0,0.0,5.0
std,,,,,,
