,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,61.0,1.0,3.0,1.0,0.0,3.0
50%,61.0,1.0,3.0,1.0,0.0,3.0
75%,61.0,1.0,3.0,1.0,0.0,3.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,61.0,1.0,3.0,1.0,0.0,3.0
mean,61.0,1.0,3.0,1.0,0.0,3.0
min,61.0,1.0,3.0,1.0,0.0,3.0
std,,,,,,
