,0.0,1.0,2.0,3.0,4.0
Total Rows,8.0,,,,
AGE_min,9.0,,,,
AGE_25%,12.0,,,,
AGE_50%,14.5,,,,
AGE_75%,22.25,,,,
AGE_max,57.0,,,,
AGE_std,17.05453437819816,,,,
LOS_min,2.0,,,,
LOS_25%,2.0,,,,
LOS_50%,2.5,,,,
LOS_75%,3.25,,,,
LOS_max,9.0,,,,
LOS_std,2.38671920665766,,,,
RACE,0.0,4.0,2.0,2.0,0.0
ZIPINC_QRTL,0.0,3.0,2.0,0.0,3.0
DIED,8.0,0.0,0.0,0.0,0.0
