,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,10.333333333333334,0.3333333333333333,3.3333333333333335,2.0,0.0,2.6666666666666665
50%,10.333333333333334,0.3333333333333333,3.3333333333333335,2.0,0.0,2.6666666666666665
75%,10.333333333333334,0.3333333333333333,3.3333333333333335,2.0,0.0,2.6666666666666665
count,1.0,1.0,1.0,1.0,1.0,1.0
max,10.333333333333334,0.3333333333333333,3.3333333333333335,2.0,0.0,2.6666666666666665
mean,10.333333333333334,0.3333333333333333,3.3333333333333335,2.0,0.0,2.6666666666666665
min,10.333333333333334,0.3333333333333333,3.3333333333333335,2.0,0.0,2.6666666666666665
std,,,,,,
