,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,26.625,0.4,2.3,2.6,0.0,2.5
50%,26.65,0.4,2.3,2.6,0.0,2.5
75%,26.675,0.4,2.3,2.6,0.0,2.5
count,1.1,1.1,1.1,1.1,1.1,1.1
max,26.7,0.4,2.3,2.6,0.0,2.5
mean,26.65,0.4,2.3,2.6,0.0,2.5
min,26.6,0.4,2.3,2.6,0.0,2.5
std,0.7071067811865476,0.0,0.0,0.0,0.0,0.0
