,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,36.875,0.75,2.75,2.25,0.0,4.40625
50%,36.875,0.75,2.75,2.25,0.0,4.4375
75%,36.875,0.75,2.75,2.25,0.0,4.46875
count,1.125,1.125,1.125,1.125,1.125,1.125
max,36.875,0.75,2.75,2.25,0.0,4.5
mean,36.875,0.75,2.75,2.25,0.0,4.4375
min,36.875,0.75,2.75,2.25,0.0,4.375
std,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
