,0.0,2.0,3.0,4.0,1.0
Total Rows,3.0,,,,
AGE_min,72.0,,,,
AGE_25%,75.0,,,,
AGE_50%,78.0,,,,
AGE_75%,82.0,,,,
AGE_max,86.0,,,,
AGE_std,7.023769168568492,,,,
LOS_min,1.0,,,,
LOS_25%,1.0,,,,
LOS_50%,1.0,,,,
LOS_75%,2.0,,,,
LOS_max,3.0,,,,
LOS_std,1.1547005383792517,,,,
RACE,0.0,1.0,1.0,1.0,0.0
ZIPINC_QRTL,0.0,0.0,1.0,1.0,1.0
DIED,3.0,0.0,0.0,0.0,0.0
