,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,122.0,,,,,
AGE_min,17.0,,,,,
AGE_25%,26.5,,,,,
AGE_50%,32.0,,,,,
AGE_75%,37.0,,,,,
AGE_max,55.0,,,,,
AGE_std,8.86683995757341,,,,,
LOS_min,0.0,,,,,
LOS_25%,1.0,,,,,
LOS_50%,1.5,,,,,
LOS_75%,2.0,,,,,
LOS_max,5.0,,,,,
LOS_std,1.052767142348521,,,,,
RACE,0.0,36.0,34.0,27.0,13.0,7.0
ZIPINC_QRTL,0.0,51.0,31.0,18.0,20.0,0.0
DIED,122.0,0.0,0.0,0.0,0.0,0.0
