,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,29.0,,,,,
AGE_min,4.0,,,,,
AGE_25%,10.0,,,,,
AGE_50%,13.0,,,,,
AGE_75%,15.0,,,,,
AGE_max,23.0,,,,,
AGE_std,4.272146009571021,,,,,
LOS_min,0.0,,,,,
LOS_25%,1.0,,,,,
LOS_50%,2.0,,,,,
LOS_75%,3.0,,,,,
LOS_max,4.0,,,,,
LOS_std,1.099708873252976,,,,,
RACE,0.0,20.0,4.0,2.0,1.0,1.0
ZIPINC_QRTL,0.0,11.0,3.0,5.0,9.0,0.0
DIED,29.0,0.0,0.0,0.0,0.0,0.0
