,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,61.0,0.75,1.875,2.5,0.0,2.125
50%,61.0,0.75,1.875,2.5,0.0,2.125
75%,61.0,0.75,1.875,2.5,0.0,2.125
count,1.0,1.0,1.0,1.0,1.0,1.0
max,61.0,0.75,1.875,2.5,0.0,2.125
mean,61.0,0.75,1.875,2.5,0.0,2.125
min,61.0,0.75,1.875,2.5,0.0,2.125
std,,,,,,
