,0.0,1.0,2.0,6.0,3.0,4.0
Total Rows,7.0,,,,,
AGE_min,52.0,,,,,
AGE_25%,62.0,,,,,
AGE_50%,63.0,,,,,
AGE_75%,69.5,,,,,
AGE_max,78.0,,,,,
AGE_std,8.315218406202998,,,,,
LOS_min,1.0,,,,,
LOS_25%,1.5,,,,,
LOS_50%,3.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,7.0,,,,,
LOS_std,2.370453040886408,,,,,
RACE,0.0,4.0,2.0,1.0,0.0,0.0
ZIPINC_QRTL,0.0,4.0,0.0,0.0,2.0,1.0
DIED,7.0,0.0,0.0,0.0,0.0,0.0
