,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,62.0,,,,,
AGE_min,27.0,,,,,
AGE_25%,55.0,,,,,
AGE_50%,60.5,,,,,
AGE_75%,67.0,,,,,
AGE_max,87.0,,,,,
AGE_std,11.960891675240727,,,,,
LOS_min,0.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,3.0,,,,,
LOS_75%,4.75,,,,,
LOS_max,24.0,,,,,
LOS_std,3.446232777918244,,,,,
RACE,0.0,33.0,6.0,12.0,1.0,8.0
ZIPINC_QRTL,0.0,20.0,11.0,17.0,10.0,0.0
DIED,62.0,0.0,0.0,0.0,0.0,0.0
