,0.0,1.0,2.0,3.0,4.0
Total Rows,21.0,,,,
AGE_min,8.0,,,,
AGE_25%,13.0,,,,
AGE_50%,13.0,,,,
AGE_75%,34.0,,,,
AGE_max,62.0,,,,
AGE_std,15.826890919901993,,,,
LOS_min,1.0,,,,
LOS_25%,2.0,,,,
LOS_50%,4.0,,,,
LOS_75%,5.0,,,,
LOS_max,5.0,,,,
LOS_std,1.4703417160322843,,,,
RACE,0.0,10.0,1.0,7.0,0.0
ZIPINC_QRTL,0.0,6.0,3.0,4.0,8.0
DIED,21.0,0.0,0.0,0.0,0.0
