,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,51.0,1.0,1.0,3.0,0.0,1.0
50%,51.0,1.0,1.0,3.0,0.0,1.0
75%,51.0,1.0,1.0,3.0,0.0,1.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,51.0,1.0,1.0,3.0,0.0,1.0
mean,51.0,1.0,1.0,3.0,0.0,1.0
min,51.0,1.0,1.0,3.0,0.0,1.0
std,,,,,,
