,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,8.9,0.3,2.5,2.7,0.0,1.3
50%,8.9,0.3,2.5,2.7,0.0,1.3
75%,8.9,0.3,2.5,2.7,0.0,1.3
count,1.0,1.0,0.8,1.0,1.0,1.0
max,8.9,0.3,2.5,2.7,0.0,1.3
mean,8.9,0.3,2.5,2.7,0.0,1.3
min,8.9,0.3,2.5,2.7,0.0,1.3
std,,,,,,
