,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,52.6,0.4,1.8,2.4,0.0,5.0
50%,52.6,0.4,1.8,2.4,0.0,5.0
75%,52.6,0.4,1.8,2.4,0.0,5.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,52.6,0.4,1.8,2.4,0.0,5.0
mean,52.6,0.4,1.8,2.4,0.0,5.0
min,52.6,0.4,1.8,2.4,0.0,5.0
std,,,,,,
