,0.0,1.0,2.0,3.0,4.0
Total Rows,17.0,,,,
AGE_min,2.0,,,,
AGE_25%,50.0,,,,
AGE_50%,62.0,,,,
AGE_75%,69.0,,,,
AGE_max,82.0,,,,
AGE_std,22.273863607376246,,,,
LOS_min,2.0,,,,
LOS_25%,4.0,,,,
LOS_50%,5.0,,,,
LOS_75%,8.0,,,,
LOS_max,36.0,,,,
LOS_std,8.56763746692785,,,,
RACE,0.0,11.0,5.0,1.0,0.0
ZIPINC_QRTL,0.0,1.0,6.0,8.0,2.0
DIED,17.0,0.0,0.0,0.0,0.0
