,0.0,1.0,3.0,2.0,4.0
Total Rows,8.0,,,,
AGE_min,22.0,,,,
AGE_25%,43.75,,,,
AGE_50%,57.5,,,,
AGE_75%,68.25,,,,
AGE_max,82.0,,,,
AGE_std,20.399142138825347,,,,
LOS_min,1.0,,,,
LOS_25%,5.0,,,,
LOS_50%,5.0,,,,
LOS_75%,8.25,,,,
LOS_max,13.0,,,,
LOS_std,3.583194903195431,,,,
RACE,0.0,6.0,2.0,0.0,0.0
ZIPINC_QRTL,0.0,1.0,3.0,1.0,2.0
DIED,8.0,0.0,0.0,0.0,0.0
