,0.0,1.0,2.0,3.0,4.0
Total Rows,8.0,,,,
AGE_min,17.0,,,,
AGE_25%,49.0,,,,
AGE_50%,62.0,,,,
AGE_75%,63.25,,,,
AGE_max,80.0,,,,
AGE_std,18.790195011532706,,,,
LOS_min,1.0,,,,
LOS_25%,2.0,,,,
LOS_50%,2.0,,,,
LOS_75%,2.5,,,,
LOS_max,6.0,,,,
LOS_std,1.5979898086569353,,,,
RACE,0.0,2.0,1.0,2.0,3.0
ZIPINC_QRTL,0.0,1.0,2.0,3.0,2.0
DIED,8.0,0.0,0.0,0.0,0.0
