,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,52.8,0.6,1.8,2.4,0.0,2.8
50%,52.8,0.6,1.8,2.4,0.0,2.8
75%,52.8,0.6,1.8,2.4,0.0,2.8
count,1.0,1.0,1.0,1.0,1.0,1.0
max,52.8,0.6,1.8,2.4,0.0,2.8
mean,52.8,0.6,1.8,2.4,0.0,2.8
min,52.8,0.6,1.8,2.4,0.0,2.8
std,,,,,,
