,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,18.0,,,,,
AGE_min,39.0,,,,,
AGE_25%,60.75,,,,,
AGE_50%,66.5,,,,,
AGE_75%,72.25,,,,,
AGE_max,79.0,,,,,
AGE_std,9.952173211614985,,,,,
LOS_min,1.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,3.5,,,,,
LOS_75%,5.0,,,,,
LOS_max,10.0,,,,,
LOS_std,2.261499300235868,,,,,
RACE,0.0,13.0,1.0,1.0,1.0,1.0
ZIPINC_QRTL,0.0,1.0,4.0,9.0,4.0,0.0
DIED,18.0,0.0,0.0,0.0,0.0,0.0
