,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,40.0,1.0,2.0,2.0,0.0,4.0
50%,40.0,1.0,2.0,2.0,0.0,4.0
75%,40.0,1.0,2.0,2.0,0.0,4.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,40.0,1.0,2.0,2.0,0.0,4.0
mean,40.0,1.0,2.0,2.0,0.0,4.0
min,40.0,1.0,2.0,2.0,0.0,4.0
std,,,,,,
