,0.0,1.0,2.0,3.0,4.0
Total Rows,14.0,,,,
AGE_min,3.0,,,,
AGE_25%,4.0,,,,
AGE_50%,10.0,,,,
AGE_75%,13.0,,,,
AGE_max,15.0,,,,
AGE_std,4.602913554132121,,,,
LOS_min,2.0,,,,
LOS_25%,3.0,,,,
LOS_50%,3.5,,,,
LOS_75%,5.0,,,,
LOS_max,12.0,,,,
LOS_std,2.533294775106604,,,,
RACE,0.0,2.0,4.0,7.0,1.0
ZIPINC_QRTL,0.0,3.0,7.0,3.0,1.0
DIED,14.0,0.0,0.0,0.0,0.0
