,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,29.0,0.0,1.0,2.0,0.0,5.0
50%,29.0,0.0,1.0,2.0,0.0,5.0
75%,29.0,0.0,1.0,2.0,0.0,5.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,29.0,0.0,1.0,2.0,0.0,5.0
mean,29.0,0.0,1.0,2.0,0.0,5.0
min,29.0,0.0,1.0,2.0,0.0,5.0
std,,,,,,
