,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,51.75,0.5833333333333334,3.0,2.5,0.0,3.1666666666666665
50%,51.75,0.5833333333333334,3.0,2.5,0.0,3.1666666666666665
75%,51.75,0.5833333333333334,3.0,2.5,0.0,3.1666666666666665
count,1.0,1.0,1.0,1.0,1.0,1.0
max,51.75,0.5833333333333334,3.0,2.5,0.0,3.1666666666666665
mean,51.75,0.5833333333333334,3.0,2.5,0.0,3.1666666666666665
min,51.75,0.5833333333333334,3.0,2.5,0.0,3.1666666666666665
std,,,,,,
