,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,45.0,,,,,
AGE_min,18.0,,,,,
AGE_25%,52.0,,,,,
AGE_50%,64.0,,,,,
AGE_75%,68.0,,,,,
AGE_max,77.0,,,,,
AGE_std,12.60944010644326,,,,,
LOS_min,0.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,3.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,72.0,,,,,
LOS_std,11.632938258464733,,,,,
RACE,0.0,33.0,4.0,2.0,1.0,4.0
ZIPINC_QRTL,0.0,12.0,16.0,4.0,11.0,0.0
DIED,45.0,0.0,0.0,0.0,0.0,0.0
