,0.0,1.0,2.0,3.0,4.0
Total Rows,5.0,,,,
AGE_min,44.0,,,,
AGE_25%,46.0,,,,
AGE_50%,48.0,,,,
AGE_75%,60.0,,,,
AGE_max,71.0,,,,
AGE_std,11.454256850621082,,,,
LOS_min,1.0,,,,
LOS_25%,3.0,,,,
LOS_50%,3.0,,,,
LOS_75%,3.0,,,,
LOS_max,5.0,,,,
LOS_std,1.4142135623730951,,,,
RACE,0.0,4.0,1.0,0.0,0.0
ZIPINC_QRTL,0.0,1.0,2.0,1.0,1.0
DIED,5.0,0.0,0.0,0.0,0.0
