,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,45.0,1.0,1.0,4.0,0.0,1.0
50%,45.0,1.0,1.0,4.0,0.0,1.0
75%,45.0,1.0,1.0,4.0,0.0,1.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,45.0,1.0,1.0,4.0,0.0,1.0
mean,45.0,1.0,1.0,4.0,0.0,1.0
min,45.0,1.0,1.0,4.0,0.0,1.0
std,,,,,,
