,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,59.0,0.0,1.0,1.0,0.0,1.0
50%,59.0,0.0,1.0,1.0,0.0,1.0
75%,59.0,0.0,1.0,1.0,0.0,1.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,59.0,0.0,1.0,1.0,0.0,1.0
mean,59.0,0.0,1.0,1.0,0.0,1.0
min,59.0,0.0,1.0,1.0,0.0,1.0
std,,,,,,
