,0.0,1.0,3.0,4.0,6.0,2.0
Total Rows,21.0,,,,,
AGE_min,37.0,,,,,
AGE_25%,51.0,,,,,
AGE_50%,57.0,,,,,
AGE_75%,67.0,,,,,
AGE_max,83.0,,,,,
AGE_std,11.823302254043757,,,,,
LOS_min,3.0,,,,,
LOS_25%,5.0,,,,,
LOS_50%,7.0,,,,,
LOS_75%,10.0,,,,,
LOS_max,16.0,,,,,
LOS_std,4.040862708453657,,,,,
RACE,0.0,16.0,2.0,1.0,1.0,0.0
ZIPINC_QRTL,0.0,5.0,1.0,7.0,0.0,7.0
DIED,21.0,0.0,0.0,0.0,0.0,0.0
