,0.0,1.0,2.0,3.0,6.0,4.0
Total Rows,48.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,1.0,,,,,
AGE_50%,2.0,,,,,
AGE_75%,6.0,,,,,
AGE_max,62.0,,,,,
AGE_std,10.759706157500059,,,,,
LOS_min,1.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,40.0,,,,,
LOS_std,6.045776909522572,,,,,
RACE,0.0,16.0,4.0,21.0,6.0,0.0
ZIPINC_QRTL,0.0,8.0,20.0,12.0,0.0,5.0
DIED,48.0,0.0,0.0,0.0,0.0,0.0
