,0.0,1.0,2.0,3.0,6.0,4.0
Total Rows,37.0,,,,,
AGE_min,47.0,,,,,
AGE_25%,64.0,,,,,
AGE_50%,70.0,,,,,
AGE_75%,76.0,,,,,
AGE_max,88.0,,,,,
AGE_std,9.347078039038076,,,,,
LOS_min,0.0,,,,,
LOS_25%,1.0,,,,,
LOS_50%,2.0,,,,,
LOS_75%,2.0,,,,,
LOS_max,22.0,,,,,
LOS_std,3.5280940247458603,,,,,
RACE,0.0,31.0,2.0,1.0,3.0,0.0
ZIPINC_QRTL,0.0,5.0,13.0,9.0,0.0,10.0
DIED,37.0,0.0,0.0,0.0,0.0,0.0
