,0.0,1.0,2.0,3.0,4.0
Total Rows,4.0,,,,
AGE_min,34.0,,,,
AGE_25%,49.0,,,,
AGE_50%,58.0,,,,
AGE_75%,65.5,,,,
AGE_max,76.0,,,,
AGE_std,17.540429489230494,,,,
LOS_min,1.0,,,,
LOS_25%,2.5,,,,
LOS_50%,3.0,,,,
LOS_75%,3.0,,,,
LOS_max,3.0,,,,
LOS_std,1.0,,,,
RACE,0.0,2.0,2.0,0.0,0.0
ZIPINC_QRTL,0.0,0.0,1.0,1.0,2.0
DIED,4.0,0.0,0.0,0.0,0.0
