,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,60.28125,0.625,1.8958333333333333,1.8958333333333333,0.0,6.604166666666667
50%,60.4375,0.625,1.9166666666666667,1.9166666666666667,0.0,6.625
75%,60.59375,0.625,1.9375,1.9375,0.0,6.645833333333333
count,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667
max,60.75,0.625,1.9583333333333333,1.9583333333333333,0.0,6.666666666666667
mean,60.4375,0.625,1.9166666666666667,1.9166666666666667,0.0,6.625
min,60.125,0.625,1.875,1.875,0.0,6.583333333333333
std,10.606601717798213,0.0,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951
