,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,43.714285714285715,0.5,2.36,2.5357142857142856,0.0,5.142857142857143
50%,43.714285714285715,0.5,2.36,2.5357142857142856,0.0,5.142857142857143
75%,43.714285714285715,0.5,2.36,2.5357142857142856,0.0,5.142857142857143
count,1.0,1.0,0.8928571428571429,1.0,1.0,1.0
max,43.714285714285715,0.5,2.36,2.5357142857142856,0.0,5.142857142857143
mean,43.714285714285715,0.5,2.36,2.5357142857142856,0.0,5.142857142857143
min,43.714285714285715,0.5,2.36,2.5357142857142856,0.0,5.142857142857143
std,,,,,,
