,0.0,1.0,2.0,3.0,4.0
Total Rows,13.0,,,,
AGE_min,3.0,,,,
AGE_25%,7.0,,,,
AGE_50%,19.0,,,,
AGE_75%,31.0,,,,
AGE_max,48.0,,,,
AGE_std,14.462595433277757,,,,
LOS_min,2.0,,,,
LOS_25%,3.0,,,,
LOS_50%,4.0,,,,
LOS_75%,6.0,,,,
LOS_max,8.0,,,,
LOS_std,1.7577666482623882,,,,
RACE,0.0,6.0,3.0,1.0,3.0
ZIPINC_QRTL,0.0,5.0,2.0,2.0,4.0
DIED,13.0,0.0,0.0,0.0,0.0
