,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,58.328125,0.1875,1.8,2.15,0.0,5.6875
50%,58.34375,0.1875,1.8,2.1666666666666665,0.0,5.75
75%,58.359375,0.1875,1.8,2.183333333333333,0.0,5.8125
count,1.0625,1.0625,1.0,1.0,1.0625,1.0625
max,58.375,0.1875,1.8,2.2,0.0,5.875
mean,58.34375,0.1875,1.8,2.1666666666666665,0.0,5.75
min,58.3125,0.1875,1.8,2.1333333333333333,0.0,5.625
std,0.7071067811865476,0.0,0.0,0.7071067811865476,0.0,2.8284271247461903
