,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,66.66666666666667,0.3333333333333333,1.0,3.0,0.0,4.0
50%,66.66666666666667,0.3333333333333333,1.0,3.0,0.0,4.0
75%,66.66666666666667,0.3333333333333333,1.0,3.0,0.0,4.0
count,1.0,1.0,1.0,0.8333333333333334,1.0,1.0
max,66.66666666666667,0.3333333333333333,1.0,3.0,0.0,4.0
mean,66.66666666666667,0.3333333333333333,1.0,3.0,0.0,4.0
min,66.66666666666667,0.3333333333333333,1.0,3.0,0.0,4.0
std,,,,,,
