,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,62.0,0.0,1.0,4.0,0.0,6.0
50%,62.0,0.0,1.0,4.0,0.0,6.0
75%,62.0,0.0,1.0,4.0,0.0,6.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,62.0,0.0,1.0,4.0,0.0,6.0
mean,62.0,0.0,1.0,4.0,0.0,6.0
min,62.0,0.0,1.0,4.0,0.0,6.0
std,,,,,,
