,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,62.0,0.5,1.0,2.0,0.0,2.5
50%,62.0,0.5,1.0,2.0,0.0,2.5
75%,62.0,0.5,1.0,2.0,0.0,2.5
count,1.0,1.0,1.0,1.0,1.0,1.0
max,62.0,0.5,1.0,2.0,0.0,2.5
mean,62.0,0.5,1.0,2.0,0.0,2.5
min,62.0,0.5,1.0,2.0,0.0,2.5
std,,,,,,
