,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,39.285714285714285,0.5714285714285714,2.0,2.857142857142857,0.0,5.142857142857143
50%,39.285714285714285,0.5714285714285714,2.0,2.857142857142857,0.0,5.142857142857143
75%,39.285714285714285,0.5714285714285714,2.0,2.857142857142857,0.0,5.142857142857143
count,1.0,1.0,1.0,1.0,1.0,1.0
max,39.285714285714285,0.5714285714285714,2.0,2.857142857142857,0.0,5.142857142857143
mean,39.285714285714285,0.5714285714285714,2.0,2.857142857142857,0.0,5.142857142857143
min,39.285714285714285,0.5714285714285714,2.0,2.857142857142857,0.0,5.142857142857143
std,,,,,,
