,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,55.875,0.0,2.0,1.75,0.0,3.625
50%,55.875,0.0,2.0,1.75,0.0,3.625
75%,55.875,0.0,2.0,1.75,0.0,3.625
count,1.0,1.0,1.0,1.0,1.0,1.0
max,55.875,0.0,2.0,1.75,0.0,3.625
mean,55.875,0.0,2.0,1.75,0.0,3.625
min,55.875,0.0,2.0,1.75,0.0,3.625
std,,,,,,
