,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,65.75,0.0,1.0,1.625,0.0,2.625
50%,69.5,0.0,1.0,1.75,0.0,3.25
75%,73.25,0.0,1.0,1.875,0.0,3.875
count,1.5,1.5,1.5,1.5,1.5,1.5
max,77.0,0.0,1.0,2.0,0.0,4.5
mean,69.5,0.0,1.0,1.75,0.0,3.25
min,62.0,0.0,1.0,1.5,0.0,2.0
std,21.213203435596427,0.0,0.0,0.7071067811865476,0.0,3.5355339059327378
