,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,17.0,,,,,
AGE_min,16.0,,,,,
AGE_25%,59.0,,,,,
AGE_50%,67.0,,,,,
AGE_75%,72.0,,,,,
AGE_max,76.0,,,,,
AGE_std,16.298457162638215,,,,,
LOS_min,1.0,,,,,
LOS_25%,3.0,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,23.0,,,,,
LOS_std,4.914713802929514,,,,,
RACE,0.0,11.0,2.0,2.0,1.0,1.0
ZIPINC_QRTL,0.0,3.0,4.0,3.0,7.0,0.0
DIED,16.0,1.0,0.0,0.0,0.0,0.0
