,0.0,1.0,2.0,3.0,4.0
Total Rows,19.0,,,,
AGE_min,21.0,,,,
AGE_25%,30.5,,,,
AGE_50%,55.0,,,,
AGE_75%,62.0,,,,
AGE_max,85.0,,,,
AGE_std,19.392378077104937,,,,
LOS_min,1.0,,,,
LOS_25%,2.0,,,,
LOS_50%,3.0,,,,
LOS_75%,3.5,,,,
LOS_max,16.0,,,,
LOS_std,3.760365790344469,,,,
RACE,0.0,14.0,3.0,2.0,0.0
ZIPINC_QRTL,0.0,6.0,5.0,5.0,3.0
DIED,19.0,0.0,0.0,0.0,0.0
