,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,13.0,,,,,
AGE_min,40.0,,,,,
AGE_25%,55.0,,,,,
AGE_50%,66.0,,,,,
AGE_75%,76.0,,,,,
AGE_max,77.0,,,,,
AGE_std,12.964942868741982,,,,,
LOS_min,2.0,,,,,
LOS_25%,4.0,,,,,
LOS_50%,5.0,,,,,
LOS_75%,6.0,,,,,
LOS_max,32.0,,,,,
LOS_std,8.00560700944929,,,,,
RACE,0.0,7.0,1.0,1.0,1.0,2.0
ZIPINC_QRTL,0.0,2.0,2.0,6.0,3.0,0.0
DIED,13.0,0.0,0.0,0.0,0.0,0.0
