,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,54.5,1.0,1.0,2.5,0.0,2.5
50%,54.5,1.0,1.0,2.5,0.0,2.5
75%,54.5,1.0,1.0,2.5,0.0,2.5
count,1.0,1.0,1.0,1.0,1.0,1.0
max,54.5,1.0,1.0,2.5,0.0,2.5
mean,54.5,1.0,1.0,2.5,0.0,2.5
min,54.5,1.0,1.0,2.5,0.0,2.5
std,,,,,,
