,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,18.0,1.0,1.0,2.0,0.0,5.0
50%,18.0,1.0,1.0,2.0,0.0,5.0
75%,18.0,1.0,1.0,2.0,0.0,5.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,18.0,1.0,1.0,2.0,0.0,5.0
mean,18.0,1.0,1.0,2.0,0.0,5.0
min,18.0,1.0,1.0,2.0,0.0,5.0
std,,,,,,
