,0.0,1.0,2.0,3.0,6.0,4.0
Total Rows,48.0,,,,,
AGE_min,12.0,,,,,
AGE_25%,23.75,,,,,
AGE_50%,29.0,,,,,
AGE_75%,39.0,,,,,
AGE_max,65.0,,,,,
AGE_std,12.434063684745709,,,,,
LOS_min,1.0,,,,,
LOS_25%,4.0,,,,,
LOS_50%,5.0,,,,,
LOS_75%,6.0,,,,,
LOS_max,15.0,,,,,
LOS_std,2.431690886477121,,,,,
RACE,0.0,27.0,3.0,10.0,5.0,0.0
ZIPINC_QRTL,0.0,16.0,6.0,19.0,0.0,5.0
DIED,48.0,0.0,0.0,0.0,0.0,0.0
