,0.0,1.0,2.0,6.0,3.0,4.0
Total Rows,8.0,,,,,
AGE_min,1.0,,,,,
AGE_25%,14.0,,,,,
AGE_50%,23.0,,,,,
AGE_75%,30.75,,,,,
AGE_max,64.0,,,,,
AGE_std,18.721645226849056,,,,,
LOS_min,1.0,,,,,
LOS_25%,2.5,,,,,
LOS_50%,3.0,,,,,
LOS_75%,3.25,,,,,
LOS_max,4.0,,,,,
LOS_std,1.164964745021435,,,,,
RACE,0.0,5.0,1.0,2.0,0.0,0.0
ZIPINC_QRTL,0.0,1.0,3.0,0.0,1.0,3.0
DIED,8.0,0.0,0.0,0.0,0.0,0.0
