,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,11.0,1.0,1.0,3.0,0.0,6.0
50%,11.0,1.0,1.0,3.0,0.0,6.0
75%,11.0,1.0,1.0,3.0,0.0,6.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,11.0,1.0,1.0,3.0,0.0,6.0
mean,11.0,1.0,1.0,3.0,0.0,6.0
min,11.0,1.0,1.0,3.0,0.0,6.0
std,,,,,,
